,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
141,0.004443025588989258,4.992136628855496e-05,0.0014129161834716796,7.841201049568235e-05,,entropy,44,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 44}",0.8481481481481481,0.8666666666666667,0.8851851851851852,0.8810408921933085,0.828996282527881,0.8620074349442379,0.02099049811547801,99
140,0.004432392120361328,7.76345077704399e-05,0.0013731956481933595,2.687797023658527e-05,,entropy,43,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 43}",0.8481481481481481,0.8666666666666667,0.8851851851851852,0.8810408921933085,0.828996282527881,0.8620074349442379,0.02099049811547801,99
139,0.0044272422790527345,8.528328221301713e-05,0.0013973712921142578,5.138570319575528e-05,,entropy,42,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 42}",0.8481481481481481,0.8666666666666667,0.8851851851851852,0.8810408921933085,0.828996282527881,0.8620074349442379,0.02099049811547801,99
138,0.004464435577392578,6.480941493365218e-05,0.0013720989227294922,1.692738331206454e-05,,entropy,41,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 41}",0.8481481481481481,0.8666666666666667,0.8851851851851852,0.8810408921933085,0.828996282527881,0.8620074349442379,0.02099049811547801,99
65,0.004433774948120117,0.0001473473575924198,0.0013828277587890625,2.552214931015355e-05,balanced,gini,17,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 17}",0.8925925925925926,0.8407407407407408,0.9,0.8587360594795539,0.8178438661710037,0.861982651796778,0.030958936620734307,123
16,0.004794692993164063,3.053604997450844e-05,0.0013876914978027343,1.4609904570499033e-05,balanced,entropy,17,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 17}",0.8629629629629629,0.8592592592592593,0.8814814814814815,0.8661710037174721,0.8364312267657993,0.8612611868373949,0.014535455207569218,124
122,0.004496049880981445,6.833683726979059e-05,0.0014373779296875,6.362826846446928e-05,,entropy,25,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 25}",0.8407407407407408,0.8666666666666667,0.8851851851851852,0.8810408921933085,0.828996282527881,0.8605259534627564,0.02214598641121391,125
119,0.004385805130004883,4.431266978583302e-05,0.0013658523559570313,2.3765632849726643e-05,,entropy,22,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 22}",0.8444444444444444,0.8629629629629629,0.8851851851851852,0.8661710037174721,0.8401486988847584,0.8597824590389646,0.01622939822343603,126
120,0.0044823169708251955,7.144659768491577e-05,0.001399660110473633,8.232653952099873e-05,,entropy,23,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 23}",0.8481481481481481,0.8666666666666667,0.8851851851851852,0.8736059479553904,0.8252788104089219,0.8597769516728626,0.0210220763159967,127
116,0.004414653778076172,6.386852377613159e-05,0.0013895511627197265,5.128591458779673e-05,,entropy,19,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 19}",0.8592592592592593,0.8666666666666667,0.8629629629629629,0.8661710037174721,0.8401486988847584,0.8590417182982237,0.009811587175972912,128
117,0.0044515132904052734,0.00010427186880672612,0.0013750076293945312,2.1569385069385144e-05,,entropy,20,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 20}",0.8555555555555555,0.8592592592592593,0.8740740740740741,0.8661710037174721,0.8327137546468402,0.8575547294506404,0.013936320004673632,129
15,0.004792165756225586,5.784614530783263e-05,0.0013756752014160156,1.6185092260415065e-05,balanced,entropy,16,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 16}",0.8555555555555555,0.8592592592592593,0.8592592592592593,0.8661710037174721,0.8364312267657993,0.8553352609114692,0.010056041815104291,130
64,0.004436635971069336,0.0001589788672532738,0.0014044284820556641,3.1859931015841875e-05,balanced,gini,16,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 16}",0.8629629629629629,0.8407407407407408,0.8888888888888888,0.8513011152416357,0.8141263940520446,0.8516040203772546,0.024665206536940366,131
163,0.003934526443481445,2.826988922631991e-05,0.001365518569946289,9.310665255473781e-06,,gini,17,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 17}",0.8333333333333334,0.8814814814814815,0.8777777777777778,0.8513011152416357,0.8104089219330854,0.8508605259534627,0.026854832828032537,132
162,0.0039713382720947266,7.305559216317011e-05,0.0014023303985595704,4.267503425200248e-05,,gini,16,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 16}",0.8222222222222222,0.8851851851851852,0.8740740740740741,0.8550185873605948,0.8104089219330854,0.8493817981550323,0.028913291238813428,133
14,0.004891109466552734,0.00014227309031624753,0.0014937400817871093,0.00010513955498974117,balanced,entropy,15,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15}",0.8518518518518519,0.8481481481481481,0.8481481481481481,0.862453531598513,0.8327137546468402,0.8486630868787003,0.00954207639938925,134
63,0.004349851608276367,9.81288237984837e-05,0.0014101505279541016,7.05363854411451e-05,balanced,gini,15,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15}",0.8555555555555555,0.8444444444444444,0.8777777777777778,0.8550185873605948,0.7992565055762082,0.8464105741429162,0.025957665106280774,135
115,0.004464340209960937,0.00012996987296221127,0.0013915538787841798,4.640843211048946e-05,,entropy,18,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 18}",0.8296296296296296,0.8518518518518519,0.8555555555555555,0.862453531598513,0.8252788104089219,0.8449538758088945,0.014752331064282807,136
114,0.004400968551635742,8.725299171239406e-05,0.0013614177703857421,5.986917921340755e-06,,entropy,17,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 17}",0.825925925925926,0.8555555555555555,0.8555555555555555,0.8661710037174721,0.8141263940520446,0.8434668869613107,0.019881139668761216,137
112,0.004333353042602539,7.591280505813334e-05,0.00137481689453125,9.533881711831046e-06,,entropy,15,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 15}",0.8333333333333334,0.8555555555555555,0.8518518518518519,0.8661710037174721,0.7955390334572491,0.8404901555830924,0.024849079920278884,138
113,0.004434919357299805,0.00019199068776503084,0.0014258384704589843,9.940534928332783e-05,,entropy,16,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 16}",0.825925925925926,0.8444444444444444,0.8518518518518519,0.8587360594795539,0.8029739776951673,0.8367864518793887,0.02014264548018679,139
161,0.0038879871368408202,6.559199735527751e-05,0.0013537883758544921,4.438429366386451e-06,,gini,15,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 15}",0.8148148148148148,0.8666666666666667,0.8629629629629629,0.8475836431226765,0.79182156133829,0.8367699297810821,0.02898002470239862,140
62,0.004374027252197266,4.950800689325872e-05,0.00140838623046875,2.8129512713331265e-05,balanced,gini,14,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 14}",0.8518518518518519,0.8333333333333334,0.8703703703703703,0.8401486988847584,0.7843866171003717,0.836018174308137,0.02870841696399597,141
13,0.004716062545776367,4.9087971085569656e-05,0.0013854026794433594,4.5608022211057755e-05,balanced,entropy,14,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 14}",0.8518518518518519,0.837037037037037,0.8222222222222222,0.8438661710037175,0.8215613382899628,0.8353077240809583,0.01191754321946658,142
111,0.004391956329345703,0.0002967182350713115,0.0013836383819580077,2.6949779897455534e-05,,entropy,14,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 14}",0.8222222222222222,0.8296296296296296,0.8296296296296296,0.8773234200743495,0.7881040892193308,0.8293817981550324,0.028473253188396015,143
160,0.0039180278778076175,7.75901535110356e-05,0.0013783931732177734,2.894861068573244e-05,,gini,14,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 14}",0.825925925925926,0.8592592592592593,0.8555555555555555,0.8364312267657993,0.7695167286245354,0.8293377392262151,0.0323208372386714,144
61,0.004252719879150391,4.8486719311166637e-05,0.0013720035552978516,5.7903818683105e-06,balanced,gini,13,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 13}",0.8444444444444444,0.825925925925926,0.8518518518518519,0.8215613382899628,0.7732342007434945,0.8234035522511359,0.027490888841191826,145
110,0.004218769073486328,5.837885215382432e-05,0.001364278793334961,6.57170875143501e-06,,entropy,13,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 13}",0.8185185185185185,0.8185185185185185,0.837037037037037,0.8438661710037175,0.7769516728624535,0.8189783835880491,0.02329027390571176,146
12,0.004631185531616211,2.117264375454465e-05,0.0013887882232666016,6.414886585337458e-05,balanced,entropy,13,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 13}",0.837037037037037,0.8185185185185185,0.7925925925925926,0.8141263940520446,0.8104089219330854,0.8145366928266556,0.014288952362877269,147
11,0.00467386245727539,9.921062041912403e-05,0.0014781951904296875,0.00016965226809469313,balanced,entropy,12,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12}",0.8185185185185185,0.8074074074074075,0.8037037037037037,0.8327137546468402,0.8029739776951673,0.8130634723943274,0.011289688792726677,148
159,0.0038518428802490233,2.7384903711605153e-05,0.001374673843383789,6.630265938120015e-06,,gini,13,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 13}",0.8185185185185185,0.8481481481481481,0.8333333333333334,0.8066914498141264,0.7509293680297398,0.8115241635687731,0.0333495472296232,149
109,0.004173851013183594,8.622510673541382e-05,0.0014117240905761718,7.042505477472271e-05,,entropy,12,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 12}",0.7962962962962963,0.8,0.8407407407407408,0.8252788104089219,0.7546468401486989,0.8033925375189316,0.029366328293915753,150
10,0.004765558242797852,0.00014884045498698265,0.0014836788177490234,2.814470483961649e-05,balanced,entropy,11,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 11}",0.8222222222222222,0.762962962962963,0.8,0.8141263940520446,0.7843866171003717,0.7967396392675203,0.02124030247869011,151
60,0.004248762130737304,6.208862927586065e-05,0.0013881683349609374,4.6263673914884435e-05,balanced,gini,12,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 12}",0.7814814814814814,0.8222222222222222,0.8185185185185185,0.8066914498141264,0.7434944237918215,0.794481619165634,0.029206476079126714,152
158,0.0038186073303222655,4.855799271764478e-05,0.0013713836669921875,1.1575461413641214e-05,,gini,12,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 12}",0.8111111111111111,0.8407407407407408,0.825925925925926,0.7620817843866171,0.7286245353159851,0.7936968194960761,0.04192616365273866,153
108,0.004123401641845703,0.00010537382679605238,0.0013748645782470704,1.2736640941854659e-05,,entropy,11,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 11}",0.7814814814814814,0.7814814814814814,0.8074074074074075,0.7843866171003717,0.7211895910780669,0.7751893157097618,0.028697556502267213,154
59,0.004370689392089844,0.0002936661557376582,0.001575136184692383,0.00031843543157770196,balanced,gini,11,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 11}",0.7518518518518519,0.7888888888888889,0.8074074074074075,0.7843866171003717,0.7026022304832714,0.7670273991463582,0.03685298316786608,155
157,0.0036621570587158205,2.8874212555405157e-05,0.001361989974975586,5.101489085672177e-06,,gini,11,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 11}",0.774074074074074,0.8,0.8,0.7286245353159851,0.7100371747211895,0.7625471568222497,0.037003630134449426,156
9,0.004313802719116211,1.773847046672489e-05,0.0014039993286132813,6.90519477871324e-05,balanced,entropy,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10}",0.7592592592592593,0.7518518518518519,0.7777777777777778,0.7397769516728625,0.7695167286245354,0.7596365138372573,0.013280584280877666,157
107,0.003949213027954102,3.818194455218839e-05,0.0013548374176025391,3.9048276114603495e-06,,entropy,10,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 10}",0.7481481481481481,0.774074074074074,0.7851851851851852,0.7472118959107806,0.6691449814126395,0.7447528569461654,0.04056755516014913,158
8,0.0042531490325927734,7.82578252361763e-05,0.0013883590698242187,3.749510991556187e-05,balanced,entropy,9,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 9}",0.7111111111111111,0.7333333333333333,0.7407407407407407,0.7620817843866171,0.7360594795539034,0.7366652898251411,0.016291669563648907,159
156,0.003635215759277344,0.00012734466390641988,0.0013785362243652344,1.2751271125242976e-05,,gini,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 10}",0.7296296296296296,0.7407407407407407,0.7703703703703704,0.7174721189591078,0.6802973977695167,0.727702051493873,0.029482744529247165,160
58,0.0040206432342529295,6.03660399494042e-05,0.0014721870422363282,0.00020447783703378308,balanced,gini,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10}",0.7037037037037037,0.7555555555555555,0.762962962962963,0.7769516728624535,0.6356877323420075,0.7269723254853366,0.051931816637770946,161
106,0.0038490772247314455,6.837625380309925e-05,0.0013823986053466796,6.344414706325136e-05,,entropy,9,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 9}",0.7074074074074074,0.7407407407407407,0.725925925925926,0.6988847583643123,0.6617100371747212,0.7069337739226216,0.026884233999640888,162
57,0.0039764404296875,6.998056025488104e-05,0.001398324966430664,1.7624923131479003e-05,balanced,gini,9,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 9}",0.6333333333333333,0.7222222222222222,0.737037037037037,0.7286245353159851,0.6505576208178439,0.6943549497452843,0.0433926114373818,163
155,0.003492403030395508,3.0065859027127945e-05,0.0013616085052490234,6.464617664368563e-06,,gini,9,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 9}",0.7148148148148148,0.7074074074074074,0.7222222222222222,0.6654275092936803,0.6394052044609665,0.6898554316398182,0.03200187684175485,164
7,0.0040606498718261715,5.4517232513919244e-05,0.0013935089111328125,4.349042439573961e-05,balanced,entropy,8,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 8}",0.6814814814814815,0.6777777777777778,0.6777777777777778,0.6951672862453532,0.6431226765799256,0.6750653999724632,0.017206414490580326,165
105,0.003698301315307617,4.5101183275272455e-05,0.001361989974975586,1.2878664577075531e-05,,entropy,8,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 8}",0.662962962962963,0.6962962962962963,0.7,0.6579925650557621,0.6245353159851301,0.6683574280600304,0.027708269028524413,166
154,0.003424406051635742,7.458181318978298e-05,0.0013763904571533203,2.6451786545363208e-05,,gini,8,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 8}",0.674074074074074,0.6777777777777778,0.674074074074074,0.6356877323420075,0.6431226765799256,0.6609472669695717,0.0177969229685502,167
56,0.004020261764526367,0.00019694664245573226,0.0014942169189453125,0.00012360640103945995,balanced,gini,8,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 8}",0.5814814814814815,0.6888888888888889,0.7,0.6691449814126395,0.5762081784386617,0.6431447060443343,0.053448893394573996,168
104,0.0035173892974853516,7.044726397665699e-05,0.0013622283935546876,1.247510264061481e-05,,entropy,7,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 7}",0.6370370370370371,0.6851851851851852,0.6703703703703704,0.6171003717472119,0.5985130111524164,0.6416411950984442,0.03226433051272714,169
153,0.0032261371612548827,1.3137361305906896e-05,0.0013625621795654297,9.767599204307074e-06,,gini,7,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 7}",0.6518518518518519,0.6407407407407407,0.6518518518518519,0.6096654275092936,0.6245353159851301,0.6357290375877737,0.01642935556692303,170
6,0.003948831558227539,8.124493616614014e-05,0.0014209747314453125,8.631318953671061e-05,balanced,entropy,7,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 7}",0.6370370370370371,0.6185185185185185,0.6444444444444445,0.6691449814126395,0.5836431226765799,0.6305576208178438,0.028529708104608854,171
55,0.00397796630859375,0.00039805075035493454,0.0016228199005126954,0.000310618093353283,balanced,gini,7,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7}",0.6,0.6518518518518519,0.6481481481481481,0.6617100371747212,0.516728624535316,0.6156877323420075,0.05388614783091465,172
152,0.0030888080596923827,1.502044617164555e-05,0.0013535976409912109,1.1982377939932596e-05,,gini,6,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 6}",0.5851851851851851,0.6148148148148148,0.6333333333333333,0.6059479553903345,0.5650557620817844,0.6008674101610905,0.0236760829622557,173
103,0.003298664093017578,9.13065341791131e-06,0.0013811588287353516,4.992988273231001e-05,,entropy,6,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 6}",0.5925925925925926,0.5888888888888889,0.6074074074074074,0.5576208178438662,0.550185873605948,0.5793391160677406,0.0218003568935739,174
5,0.003788471221923828,0.00010335273532252352,0.0014803409576416016,9.439725924370314e-05,balanced,entropy,6,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 6}",0.5814814814814815,0.5925925925925926,0.5888888888888889,0.5687732342007435,0.5576208178438662,0.5778714030015145,0.012992258923227846,175
54,0.0034608364105224608,3.233096589486067e-05,0.0013912677764892577,3.884587206984907e-05,balanced,gini,6,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6}",0.562962962962963,0.6148148148148148,0.6259259259259259,0.5947955390334573,0.45724907063197023,0.5711496626738263,0.06083844001256955,176
151,0.0030005931854248046,4.351817692131359e-05,0.0013643264770507812,9.16793067514939e-06,,gini,5,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 5}",0.5259259259259259,0.5703703703703704,0.5851851851851851,0.550185873605948,0.5130111524163569,0.5489357015007573,0.02681438429705878,177
102,0.0030853271484375,1.1683386166501128e-05,0.0013505935668945313,1.5069412218536382e-05,,entropy,5,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 5}",0.5259259259259259,0.5555555555555556,0.5185185185185185,0.5539033457249071,0.49814126394052044,0.5304089219330855,0.021849585033766463,178
150,0.002804994583129883,4.963391543415436e-05,0.0013619422912597655,1.4161019977173712e-05,,gini,4,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4}",0.5333333333333333,0.5,0.5481481481481482,0.5130111524163569,0.4721189591078067,0.513322318601129,0.026414302735794547,179
53,0.003318929672241211,8.553661194445032e-05,0.0013790607452392578,4.50032735945122e-05,balanced,gini,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5}",0.5148148148148148,0.44814814814814813,0.5666666666666667,0.5576208178438662,0.4275092936802974,0.5029519482307586,0.056363159746146384,180
4,0.0038152694702148437,0.00016242886496413008,0.0015517234802246093,0.0001374053743268155,balanced,entropy,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5}",0.46296296296296297,0.5370370370370371,0.5333333333333333,0.4758364312267658,0.45724907063197023,0.49328376703841376,0.03475795283901062,181
101,0.0029326438903808593,5.913119152599511e-05,0.0013710975646972657,2.6023428864912094e-05,,entropy,4,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 4}",0.4925925925925926,0.5111111111111111,0.4925925925925926,0.4721189591078067,0.4721189591078067,0.48810684290238193,0.014701463279845839,182
149,0.002645254135131836,5.051031379872703e-05,0.0013781070709228515,4.538437777531128e-05,,gini,3,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 3}",0.4962962962962963,0.45925925925925926,0.4962962962962963,0.46096654275092935,0.4312267657992565,0.4688090320804075,0.024804148551377532,183
100,0.0026985645294189454,2.1413970525964885e-05,0.0013432979583740234,3.0059657120655987e-06,,entropy,3,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 3}",0.4740740740740741,0.44814814814814813,0.43333333333333335,0.45724907063197023,0.4312267657992565,0.44880627839735643,0.015865854320793193,184
52,0.003136014938354492,5.1427191475653896e-05,0.001351785659790039,3.469461395946741e-06,balanced,gini,4,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4}",0.5037037037037037,0.3592592592592593,0.4962962962962963,0.483271375464684,0.38661710037174724,0.4458295470191381,0.06049583435691621,185
148,0.002440357208251953,1.1531772102314921e-05,0.0013481616973876954,1.3318702888562082e-05,,gini,2,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 2}",0.4666666666666667,0.4222222222222222,0.4222222222222222,0.4349442379182156,0.3903345724907063,0.4272779843040066,0.024601531983216882,186
3,0.0037876129150390624,0.0002270643072560134,0.0015993118286132812,0.00012219206877124076,balanced,entropy,4,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4}",0.42962962962962964,0.35185185185185186,0.4777777777777778,0.40892193308550184,0.45353159851301117,0.4243425581715544,0.04296038658065651,187
99,0.0025295734405517576,5.925656727162696e-05,0.0013508319854736329,1.8653050504146806e-05,,entropy,2,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 2}",0.4444444444444444,0.3888888888888889,0.362962962962963,0.4052044609665427,0.3903345724907063,0.39836706595070903,0.026749512442003964,188
50,0.0032730579376220705,0.0003645967632009936,0.0015634059906005859,0.0002338131317104462,balanced,gini,2,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 2}",0.36666666666666664,0.40370370370370373,0.35185185185185186,0.40892193308550184,0.39776951672862454,0.38578273440726973,0.022436556969672776,189
1,0.0033540248870849608,0.00024229828833191979,0.001598215103149414,0.0001531366523910899,balanced,entropy,2,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2}",0.36666666666666664,0.40370370370370373,0.35185185185185186,0.40892193308550184,0.39776951672862454,0.38578273440726973,0.022436556969672776,189
2,0.0032830238342285156,4.8449799668403e-05,0.001448678970336914,7.644688654720856e-05,balanced,entropy,3,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3}",0.37407407407407406,0.3111111111111111,0.40370370370370373,0.4163568773234201,0.40892193308550184,0.38283353985956214,0.03862853137547956,191
51,0.003092241287231445,0.00014985372247666885,0.0014126300811767578,4.440426824876883e-05,balanced,gini,3,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3}",0.3888888888888889,0.3037037037037037,0.40370370370370373,0.4275092936802974,0.34572490706319703,0.37390609940795816,0.04406413417550154,192
147,0.002276897430419922,1.925619354682599e-05,0.0013546943664550781,1.562105721408371e-05,,gini,1,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 1}",0.37037037037037035,0.35185185185185186,0.3592592592592593,0.35315985130111527,0.3420074349442379,0.3553297535453669,0.009337554481570004,193
98,0.0022922039031982424,5.1773493385899086e-05,0.0013274192810058595,2.24974176637372e-06,,entropy,1,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 1}",0.37037037037037035,0.35185185185185186,0.3592592592592593,0.35315985130111527,0.3420074349442379,0.3553297535453669,0.009337554481570004,193
49,0.0026044845581054688,4.1615619797331026e-05,0.0013492584228515625,1.5078462555005581e-05,balanced,gini,1,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 1}",0.26296296296296295,0.31851851851851853,0.26666666666666666,0.32342007434944237,0.26022304832713755,0.2863582541649456,0.02837607573817142,195
0,0.0036210060119628907,0.0004690734789363517,0.001924610137939453,0.00029486152482135813,balanced,entropy,1,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 1}",0.26296296296296295,0.31851851851851853,0.26666666666666666,0.32342007434944237,0.26022304832713755,0.2863582541649456,0.02837607573817142,195
